@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
3686,'2018/11/20 12:56:04:365',28,2.97601,2.9627,953,868,?,?,?,0,?
3687,'2018/11/20 12:56:04:375',28,2.989746,2.980646,953,868,?,?,?,0,?
3688,'2018/11/20 12:56:04:391',28,2.997385,2.986503,953,868,?,?,?,0,?
3689,'2018/11/20 12:56:04:408',28,3.010231,2.990208,953,868,?,?,?,0,?
3690,'2018/11/20 12:56:04:425',28,3.012967,2.993594,953,868,?,?,?,0,?
3691,'2018/11/20 12:56:04:452',28,3.017005,2.998263,953,868,?,?,?,0,?
3692,'2018/11/20 12:56:04:457',28,3.008453,2.995937,953,868,?,?,?,0,?
3693,'2018/11/20 12:56:04:477',28,2.994276,2.989686,953,868,?,?,?,0,?
3694,'2018/11/20 12:56:04:491',28,2.96381,2.984051,953,868,?,?,?,0,?
3695,'2018/11/20 12:56:04:512',28,2.948183,2.973862,953,868,?,?,?,0,?
3696,'2018/11/20 12:56:04:527',28,2.945523,2.969081,953,868,?,?,?,0,?
3697,'2018/11/20 12:56:04:543',28,2.956542,2.966452,953,868,?,?,?,0,?
3698,'2018/11/20 12:56:04:583',28,2.960776,2.967817,953,868,?,?,?,0,?
3699,'2018/11/20 12:56:04:583',28,2.968819,2.980297,953,868,?,?,?,0,?
3700,'2018/11/20 12:56:04:596',28,2.97044,2.993646,953,868,?,?,?,0,?
3701,'2018/11/20 12:56:04:607',28,2.976523,3.008636,953,868,?,?,?,0,?
3702,'2018/11/20 12:56:04:625',28,2.971489,3.003974,953,868,?,?,?,0,?
3703,'2018/11/20 12:56:04:647',28,2.966792,3.001434,953,868,?,?,?,0,?
3704,'2018/11/20 12:56:04:666',28,2.960278,2.980641,953,868,?,?,?,0,?
3705,'2018/11/20 12:56:04:675',28,2.956608,2.975689,953,868,?,?,?,0,?
3706,'2018/11/20 12:56:04:692',28,2.96094,2.963848,953,868,?,?,?,0,?
3707,'2018/11/20 12:56:04:708',28,2.967492,2.965601,953,868,?,?,?,0,?
3708,'2018/11/20 12:56:04:726',28,2.977369,2.9768,953,868,?,?,?,0,?
3709,'2018/11/20 12:56:04:747',28,2.976686,2.984825,953,868,?,?,?,0,?
3710,'2018/11/20 12:56:04:768',28,2.981438,2.990266,953,868,?,?,?,0,?
3711,'2018/11/20 12:56:04:774',28,2.956205,2.978574,953,868,?,?,?,0,?
3712,'2018/11/20 12:56:04:792',28,2.946393,2.9752,953,868,?,?,?,0,?
3713,'2018/11/20 12:56:04:808',28,2.895662,2.973781,953,868,?,?,?,0,?
3714,'2018/11/20 12:56:04:823',28,2.889786,2.980079,489,80,?,?,?,0,?
3715,'2018/11/20 12:56:04:840',28,2.866506,2.986991,494,80,?,?,?,0,?
3716,'2018/11/20 12:56:04:857',28,2.862843,2.984383,497,80,?,?,?,0,?
3717,'2018/11/20 12:56:04:874',28,2.87661,2.980229,497,80,?,?,?,0,?
3718,'2018/11/20 12:56:04:891',28,2.909643,2.984173,497,82,?,?,?,0,?
3719,'2018/11/20 12:56:04:917',28,2.944926,2.97808,497,85,?,?,?,0,?
3720,'2018/11/20 12:56:04:923',28,2.962167,2.978141,493,86,?,?,?,0,?
3721,'2018/11/20 12:56:04:941',28,2.982502,2.988494,486,86,?,?,?,0,?
3722,'2018/11/20 12:56:04:959',28,2.999887,3.005103,478,86,?,?,?,0,?
3723,'2018/11/20 12:56:04:974',28,2.999969,3.009644,469,86,?,?,?,0,?
3724,'2018/11/20 12:56:05:044',28,3.018136,3.018625,463,86,?,?,?,0,?
3725,'2018/11/20 12:56:05:044',28,3.039558,3.02506,458,84,?,?,?,0,?
3726,'2018/11/20 12:56:05:044',28,3.046604,3.030516,456,82,?,?,?,0,?
3727,'2018/11/20 12:56:05:050',28,3.008277,3.012855,456,82,?,?,?,0,?
3728,'2018/11/20 12:56:05:062',28,3.008277,3.012855,456,79,?,?,?,0,?
3729,'2018/11/20 12:56:05:073',28,2.971823,2.997475,456,78,?,?,?,0,?
3730,'2018/11/20 12:56:05:090',28,2.952043,2.995917,464,78,?,?,?,0,?
3731,'2018/11/20 12:56:05:107',28,2.930549,2.982503,474,78,?,?,?,0,?
3732,'2018/11/20 12:56:05:123',28,2.906175,2.957037,485,78,?,?,?,0,?
3733,'2018/11/20 12:56:05:140',28,2.903514,2.950812,495,78,?,?,?,0,?
3734,'2018/11/20 12:56:05:157',28,2.886971,2.925061,504,78,?,?,?,0,?
3735,'2018/11/20 12:56:05:173',28,2.886157,2.918667,508,78,?,?,?,0,?
3736,'2018/11/20 12:56:05:190',28,2.910073,2.914322,511,78,?,?,?,0,?
3737,'2018/11/20 12:56:05:208',28,2.932328,2.916477,511,82,?,?,?,0,?
3738,'2018/11/20 12:56:05:224',28,2.973701,2.922592,511,85,?,?,?,0,?
3739,'2018/11/20 12:56:05:240',28,2.976757,2.926028,506,87,?,?,?,0,?
3740,'2018/11/20 12:56:05:258',28,3.008747,2.946225,496,89,?,?,?,0,?
3741,'2018/11/20 12:56:05:273',28,3.014361,2.957379,486,90,?,?,?,0,?
3742,'2018/11/20 12:56:05:290',28,3.053269,2.989022,475,90,?,?,?,0,?
3743,'2018/11/20 12:56:05:362',28,3.06947,3.003979,464,90,?,?,?,0,?
3744,'2018/11/20 12:56:05:362',28,3.080207,3.009841,456,90,?,?,?,0,?
3745,'2018/11/20 12:56:05:362',28,3.086765,3.016229,450,89,?,?,?,0,?
3746,'2018/11/20 12:56:05:366',28,3.088391,3.024767,447,86,?,?,?,0,?
3747,'2018/11/20 12:56:05:382',28,3.051611,2.991044,447,83,?,?,?,0,?
3748,'2018/11/20 12:56:05:390',28,3.037632,2.966791,447,79,?,?,?,0,?
3749,'2018/11/20 12:56:05:407',28,3.041039,2.952132,449,75,?,?,?,0,?
3750,'2018/11/20 12:56:05:423',28,3.046975,2.945418,458,72,?,?,?,0,?
3751,'2018/11/20 12:56:05:440',28,3.041239,2.934518,467,71,?,?,?,0,?
3752,'2018/11/20 12:56:05:457',28,3.029794,2.921212,480,71,?,?,?,0,?
3753,'2018/11/20 12:56:05:474',28,2.98345,2.893604,493,71,?,?,?,0,?
3754,'2018/11/20 12:56:05:491',28,2.971895,2.906523,505,71,?,?,?,0,?
3755,'2018/11/20 12:56:05:507',28,2.962997,2.920343,516,71,?,?,?,0,?
3756,'2018/11/20 12:56:05:523',28,2.974163,2.90766,527,72,?,?,?,0,?
3757,'2018/11/20 12:56:05:540',28,2.973729,2.903627,534,76,?,?,?,0,?
3758,'2018/11/20 12:56:05:556',28,3.019951,2.902215,538,81,?,?,?,0,?
3759,'2018/11/20 12:56:05:573',28,3.047112,2.904586,538,86,?,?,?,0,?
3760,'2018/11/20 12:56:05:590',28,3.059282,2.908593,538,90,?,?,?,0,?
3761,'2018/11/20 12:56:05:607',28,3.061837,2.918594,538,94,?,?,?,0,?
3762,'2018/11/20 12:56:05:623',28,3.061405,2.930719,531,99,?,?,?,0,?
3763,'2018/11/20 12:56:05:641',28,3.04527,2.929236,531,99,?,?,?,0,?
3764,'2018/11/20 12:56:05:659',28,3.037554,2.927451,531,99,?,?,?,0,?
3765,'2018/11/20 12:56:05:677',28,3.040577,2.921348,531,99,?,?,?,0,?
3766,'2018/11/20 12:56:05:691',28,3.060189,2.91962,473,104,?,?,?,0,?
3767,'2018/11/20 12:56:05:707',28,3.076672,2.933311,457,104,?,?,?,0,?
3768,'2018/11/20 12:56:05:724',28,3.085777,2.946914,443,103,?,?,?,0,?
3769,'2018/11/20 12:56:05:742',28,3.056008,2.951009,430,102,?,?,?,0,?
3770,'2018/11/20 12:56:05:756',28,3.054442,2.952967,422,101,?,?,?,0,?
3771,'2018/11/20 12:56:05:772',28,3.03935,2.940274,418,101,?,?,?,0,?
3772,'2018/11/20 12:56:05:792',28,3.008633,2.900197,418,101,?,?,?,0,?
3773,'2018/11/20 12:56:05:808',28,2.975533,2.83598,418,101,?,?,?,0,?
3774,'2018/11/20 12:56:05:825',28,2.971394,2.814342,419,100,?,?,?,0,?
3775,'2018/11/20 12:56:05:841',28,2.990284,2.794169,426,100,?,?,?,0,?
3776,'2018/11/20 12:56:05:856',28,3.026532,2.820594,436,101,?,?,?,0,?
3777,'2018/11/20 12:56:05:877',28,3.066064,2.861645,448,100,?,?,?,0,?
3778,'2018/11/20 12:56:05:891',28,3.083258,2.896724,462,101,?,?,?,0,?
3779,'2018/11/20 12:56:05:907',28,3.088122,2.929112,480,101,?,?,?,0,?
3780,'2018/11/20 12:56:05:923',28,3.070531,2.918059,494,101,?,?,?,0,?
3781,'2018/11/20 12:56:05:952',28,3.062317,2.903434,512,101,?,?,?,0,?
3782,'2018/11/20 12:56:05:957',28,3.073924,2.871952,524,101,?,?,?,0,?
3783,'2018/11/20 12:56:05:974',28,3.084758,2.860765,534,102,?,?,?,0,?
3784,'2018/11/20 12:56:05:991',28,3.097318,2.831646,538,106,?,?,?,0,?
3785,'2018/11/20 12:56:06:007',28,3.131182,2.841264,539,109,?,?,?,0,?
3786,'2018/11/20 12:56:06:024',28,3.139406,2.848673,539,111,?,?,?,0,?
3787,'2018/11/20 12:56:06:042',28,3.145634,2.875507,534,111,?,?,?,0,?
3788,'2018/11/20 12:56:06:059',28,3.146064,2.878721,523,110,?,?,?,0,?
3789,'2018/11/20 12:56:06:076',28,3.150027,2.884941,505,110,?,?,?,0,?
3790,'2018/11/20 12:56:06:091',28,3.150114,2.883085,487,107,?,?,?,0,?
3791,'2018/11/20 12:56:06:109',28,3.183874,2.906964,468,104,?,?,?,0,?
3792,'2018/11/20 12:56:06:126',28,3.187522,2.923113,450,102,?,?,?,0,?
3793,'2018/11/20 12:56:06:144',28,3.186783,2.957303,437,101,?,?,?,0,?
3794,'2018/11/20 12:56:06:156',28,3.140627,2.957793,425,101,?,?,?,0,?
3795,'2018/11/20 12:56:06:174',28,3.11228,2.951642,418,99,?,?,?,0,?
3796,'2018/11/20 12:56:06:191',28,3.09094,2.9385,416,99,?,?,?,0,?
3797,'2018/11/20 12:56:06:210',28,3.003221,2.86527,416,99,?,?,?,0,?
3798,'2018/11/20 12:56:06:224',28,2.980624,2.828371,416,99,?,?,?,0,?
3799,'2018/11/20 12:56:06:241',28,3.003726,2.804308,425,97,?,?,?,0,?
3800,'2018/11/20 12:56:06:259',28,3.015229,2.810138,437,97,?,?,?,0,?
3801,'2018/11/20 12:56:06:278',28,3.074304,2.853142,451,97,?,?,?,0,?
3802,'2018/11/20 12:56:06:292',28,3.089336,2.885815,466,97,?,?,?,0,?
3803,'2018/11/20 12:56:06:307',28,3.103285,2.925227,480,99,?,?,?,0,?
3804,'2018/11/20 12:56:06:325',28,3.092145,2.930573,493,100,?,?,?,0,?
3805,'2018/11/20 12:56:06:339',28,3.072948,2.913956,504,101,?,?,?,0,?
3806,'2018/11/20 12:56:06:356',28,3.094488,2.906852,512,101,?,?,?,0,?
3807,'2018/11/20 12:56:06:373',28,3.101936,2.901212,518,101,?,?,?,0,?
3808,'2018/11/20 12:56:06:390',28,3.117051,2.892498,519,101,?,?,?,0,?
3809,'2018/11/20 12:56:06:408',28,3.153691,2.886812,519,105,?,?,?,0,?
3810,'2018/11/20 12:56:06:425',28,3.165717,2.897565,518,108,?,?,?,0,?
3811,'2018/11/20 12:56:06:443',28,3.164905,2.895952,504,110,?,?,?,0,?
3812,'2018/11/20 12:56:06:483',28,3.17703,2.908966,488,109,?,?,?,0,?
3813,'2018/11/20 12:56:06:483',28,3.168207,2.906777,468,108,?,?,?,0,?
3814,'2018/11/20 12:56:06:503',28,3.193494,2.930291,449,104,?,?,?,0,?
3815,'2018/11/20 12:56:06:507',28,3.214605,2.942985,434,103,?,?,?,0,?
3816,'2018/11/20 12:56:06:525',28,3.270169,2.96046,420,102,?,?,?,0,?
3817,'2018/11/20 12:56:06:539',28,3.267329,2.95686,411,101,?,?,?,0,?
3818,'2018/11/20 12:56:06:557',28,3.235839,2.946201,408,101,?,?,?,0,?
3819,'2018/11/20 12:56:06:574',28,3.13999,2.888384,408,100,?,?,?,0,?
3820,'2018/11/20 12:56:06:591',28,3.117298,2.894732,408,100,?,?,?,0,?
3821,'2018/11/20 12:56:06:625',28,3.116135,2.905567,410,100,?,?,?,0,?
3822,'2018/11/20 12:56:06:647',28,3.119824,2.917744,420,99,?,?,?,0,?
3823,'2018/11/20 12:56:06:648',28,3.116168,2.919296,430,100,?,?,?,0,?
3824,'2018/11/20 12:56:06:658',28,3.157157,2.988806,441,100,?,?,?,0,?
3825,'2018/11/20 12:56:06:677',28,3.214226,3.054344,449,100,?,?,?,0,?
3826,'2018/11/20 12:56:06:690',28,3.222413,3.065488,460,100,?,?,?,0,?
3827,'2018/11/20 12:56:06:708',28,3.270449,3.077418,475,98,?,?,?,0,?
3828,'2018/11/20 12:56:06:726',28,3.379041,3.109483,475,98,?,?,?,0,?
3829,'2018/11/20 12:56:06:741',28,3.39891,3.071386,475,98,?,?,?,0,?
3830,'2018/11/20 12:56:06:763',28,3.376451,2.943136,475,98,?,?,?,0,?
3831,'2018/11/20 12:56:06:773',28,3.371372,2.928693,475,98,?,?,?,0,?
3832,'2018/11/20 12:56:06:792',28,3.353423,2.893243,475,98,?,?,?,0,?
3833,'2018/11/20 12:56:06:806',28,3.312231,2.861333,475,98,?,?,?,0,?
3834,'2018/11/20 12:56:06:825',28,3.30746,2.877381,475,98,?,?,?,0,?
3835,'2018/11/20 12:56:06:841',28,3.305866,2.88494,475,98,?,?,?,0,?
3836,'2018/11/20 12:56:06:857',28,3.310353,2.925554,475,98,?,?,?,0,?
3837,'2018/11/20 12:56:06:874',28,3.319659,2.941319,475,98,?,?,?,0,?
3838,'2018/11/20 12:56:06:891',28,3.34655,2.955316,475,98,?,?,?,0,?
3839,'2018/11/20 12:56:06:907',28,3.373216,2.947897,475,98,?,?,?,0,?
3840,'2018/11/20 12:56:06:924',28,3.38675,2.933115,475,98,?,?,?,0,?
3841,'2018/11/20 12:56:06:940',28,3.390226,2.894942,475,98,?,?,?,0,?
3842,'2018/11/20 12:56:06:957',28,3.380829,2.876816,475,98,?,?,?,0,?
3843,'2018/11/20 12:56:06:973',28,3.383473,2.864498,475,98,?,?,?,0,?
3844,'2018/11/20 12:56:06:991',28,3.362142,2.84785,475,98,?,?,?,0,?
3845,'2018/11/20 12:56:07:040',28,3.347473,2.848781,475,98,?,?,?,0,?
3846,'2018/11/20 12:56:07:040',28,3.343733,2.853157,475,98,?,?,?,0,?
3847,'2018/11/20 12:56:07:051',28,3.355487,2.86179,475,98,?,?,?,0,?
3848,'2018/11/20 12:56:07:059',28,3.370654,2.90028,475,98,?,?,?,0,?
3849,'2018/11/20 12:56:07:073',28,3.370039,2.92551,475,98,?,?,?,0,?
3850,'2018/11/20 12:56:07:091',28,3.362066,2.944962,475,98,?,?,?,0,?
3851,'2018/11/20 12:56:07:106',28,3.353369,2.959202,475,98,?,?,?,0,?
3852,'2018/11/20 12:56:07:124',28,3.346534,2.974402,475,98,?,?,?,0,?
3853,'2018/11/20 12:56:07:145',28,3.343106,2.984696,475,98,?,?,?,0,?
3854,'2018/11/20 12:56:07:165',28,3.349477,2.987015,475,98,?,?,?,0,?
3855,'2018/11/20 12:56:07:175',28,3.326716,3.008491,475,98,?,?,?,0,?
3856,'2018/11/20 12:56:07:190',28,3.321076,3.015638,475,98,?,?,?,0,?
3857,'2018/11/20 12:56:07:207',28,3.326513,3.038187,475,98,?,?,?,0,?
3858,'2018/11/20 12:56:07:224',28,3.326393,3.061093,475,98,?,?,?,0,?
3859,'2018/11/20 12:56:07:240',28,3.321419,3.072595,475,98,?,?,?,0,?
3860,'2018/11/20 12:56:07:257',28,3.322403,3.133668,475,98,?,?,?,0,?
3861,'2018/11/20 12:56:07:274',28,3.318173,3.154768,475,98,?,?,?,0,?
3862,'2018/11/20 12:56:07:290',28,3.316516,3.256209,475,98,?,?,?,0,?
3863,'2018/11/20 12:56:07:309',28,3.30527,3.283282,475,98,?,?,?,0,?
3864,'2018/11/20 12:56:07:324',28,3.299721,3.386567,475,98,?,?,?,0,?
3865,'2018/11/20 12:56:07:340',28,3.313817,3.428437,475,98,?,?,?,0,?
3866,'2018/11/20 12:56:07:358',28,3.347144,3.474131,475,98,?,?,?,0,?
3867,'2018/11/20 12:56:07:373',28,3.381271,3.513117,475,98,?,?,?,0,?
3868,'2018/11/20 12:56:07:392',28,3.423856,3.512907,475,98,?,?,?,0,?
3869,'2018/11/20 12:56:07:407',28,3.432342,3.586115,475,98,?,?,?,0,?
3870,'2018/11/20 12:56:07:424',28,3.429222,3.590524,475,98,?,?,?,0,?
3871,'2018/11/20 12:56:07:439',28,3.311459,3.596647,475,98,?,?,?,0,?
3872,'2018/11/20 12:56:07:456',28,3.277499,3.579628,475,98,?,?,?,0,?
3873,'2018/11/20 12:56:07:473',28,3.131621,3.592794,475,98,?,?,?,0,?
3874,'2018/11/20 12:56:07:490',28,3.124953,3.597173,475,98,?,?,?,0,?
3875,'2018/11/20 12:56:07:507',28,3.107253,3.598192,475,98,?,?,?,0,?
3876,'2018/11/20 12:56:07:523',28,3.13984,3.57634,475,98,?,?,?,0,?
3877,'2018/11/20 12:56:10:775',29,3.481672,3.533374,475,98,?,?,?,1,?
3878,'2018/11/20 12:56:10:792',29,3.466817,3.50491,475,98,?,?,?,1,?
3879,'2018/11/20 12:56:10:807',29,3.465278,3.477601,475,98,?,?,?,1,?
3880,'2018/11/20 12:56:10:824',29,3.462098,3.436075,475,98,?,?,?,1,?
3881,'2018/11/20 12:56:10:840',29,3.466968,3.427567,475,98,?,?,?,1,?
3882,'2018/11/20 12:56:10:874',29,3.453719,3.409326,475,98,?,?,?,1,?
3883,'2018/11/20 12:56:10:875',29,3.44146,3.406553,475,98,?,?,?,1,?
3884,'2018/11/20 12:56:10:916',29,3.457017,3.405886,475,98,?,?,?,1,?
3885,'2018/11/20 12:56:10:916',29,3.477519,3.376076,475,98,?,?,?,1,?
3886,'2018/11/20 12:56:10:926',29,3.493154,3.339226,475,98,?,?,?,1,?
3887,'2018/11/20 12:56:10:943',29,3.533712,3.342514,475,98,?,?,?,1,?
3888,'2018/11/20 12:56:10:958',29,3.560413,3.352233,475,98,?,?,?,1,?
3889,'2018/11/20 12:56:10:974',29,3.596062,3.368469,475,98,?,?,?,1,?
3890,'2018/11/20 12:56:11:004',29,3.597437,3.381471,475,98,?,?,?,1,?
3891,'2018/11/20 12:56:11:008',29,3.53223,3.392464,475,98,?,?,?,1,?
3892,'2018/11/20 12:56:11:025',29,3.485943,3.388405,475,98,?,?,?,1,?
3893,'2018/11/20 12:56:11:061',29,3.469243,3.376861,475,98,?,?,?,1,?
3894,'2018/11/20 12:56:11:061',29,3.475368,3.386768,475,98,?,?,?,1,?
3895,'2018/11/20 12:56:11:074',29,3.491708,3.409805,475,98,?,?,?,1,?
3896,'2018/11/20 12:56:11:090',29,3.527434,3.420405,475,98,?,?,?,1,?
3897,'2018/11/20 12:56:11:108',29,3.571563,3.425149,475,98,?,?,?,1,?
3898,'2018/11/20 12:56:11:126',29,3.588125,3.416849,475,98,?,?,?,1,?
3899,'2018/11/20 12:56:11:141',29,3.591308,3.412623,475,98,?,?,?,1,?
3900,'2018/11/20 12:56:11:158',29,3.578645,3.361279,475,98,?,?,?,1,?
3901,'2018/11/20 12:56:11:174',29,3.576255,3.347316,475,98,?,?,?,1,?
3902,'2018/11/20 12:56:11:192',29,3.569024,3.297182,475,98,?,?,?,1,?
3903,'2018/11/20 12:56:11:207',29,3.570041,3.263326,475,98,?,?,?,1,?
3904,'2018/11/20 12:56:11:225',29,3.568912,3.222456,475,98,?,?,?,1,?
3905,'2018/11/20 12:56:11:241',29,3.559462,3.162788,475,98,?,?,?,1,?
3906,'2018/11/20 12:56:11:258',29,3.555754,3.10475,475,98,?,?,?,1,?
3907,'2018/11/20 12:56:11:274',29,3.55881,3.079129,475,98,?,?,?,1,?
3908,'2018/11/20 12:56:11:291',29,3.564619,3.076882,475,98,?,?,?,1,?
3909,'2018/11/20 12:56:11:308',29,3.572252,3.070037,475,98,?,?,?,1,?
3910,'2018/11/20 12:56:11:324',29,3.577727,3.076346,475,98,?,?,?,1,?
3911,'2018/11/20 12:56:11:341',29,3.58604,3.078547,475,98,?,?,?,1,?
3912,'2018/11/20 12:56:11:358',29,3.61456,3.066597,475,98,?,?,?,1,?
3913,'2018/11/20 12:56:11:375',29,3.637459,3.064143,475,98,?,?,?,1,?
3914,'2018/11/20 12:56:11:391',29,3.664473,3.076563,475,98,?,?,?,1,?
3915,'2018/11/20 12:56:11:407',29,3.682586,3.089036,475,98,?,?,?,1,?
3916,'2018/11/20 12:56:11:431',29,3.67608,3.089754,475,98,?,?,?,1,?
3917,'2018/11/20 12:56:11:441',29,3.675026,3.094363,475,98,?,?,?,1,?
3918,'2018/11/20 12:56:11:458',29,3.664734,3.094263,475,98,?,?,?,1,?
3919,'2018/11/20 12:56:11:475',29,3.629148,3.08216,475,98,?,?,?,1,?
3920,'2018/11/20 12:56:11:491',29,3.616117,3.06272,475,98,?,?,?,1,?
3921,'2018/11/20 12:56:11:508',29,3.600465,3.019928,475,98,?,?,?,1,?
3922,'2018/11/20 12:56:11:524',29,3.582851,2.991688,475,98,?,?,?,1,?
3923,'2018/11/20 12:56:11:542',29,3.573049,2.951265,475,98,?,?,?,1,?
3924,'2018/11/20 12:56:11:557',29,3.571996,2.918306,475,98,?,?,?,1,?
3925,'2018/11/20 12:56:11:575',29,3.586331,2.891294,475,98,?,?,?,1,?
3926,'2018/11/20 12:56:11:591',29,3.589263,2.883248,475,98,?,?,?,1,?
3927,'2018/11/20 12:56:11:607',29,3.598948,2.888859,475,98,?,?,?,1,?
3928,'2018/11/20 12:56:11:624',29,3.597974,2.892345,475,98,?,?,?,1,?
3929,'2018/11/20 12:56:11:641',29,3.622245,2.923295,475,98,?,?,?,1,?
3930,'2018/11/20 12:56:11:673',29,3.639295,2.96364,475,98,?,?,?,1,?
3931,'2018/11/20 12:56:11:675',29,3.643473,2.985872,475,98,?,?,?,1,?
3932,'2018/11/20 12:56:11:691',29,3.655402,3.051856,475,98,?,?,?,1,?
3933,'2018/11/20 12:56:11:711',29,3.652507,3.080306,475,98,?,?,?,1,?
3934,'2018/11/20 12:56:11:724',29,3.684071,3.124865,475,98,?,?,?,1,?
3935,'2018/11/20 12:56:11:741',29,3.684136,3.141237,475,98,?,?,?,1,?
3936,'2018/11/20 12:56:11:757',29,3.667089,3.130662,475,98,?,?,?,1,?
3937,'2018/11/20 12:56:11:774',29,3.643861,3.104214,475,98,?,?,?,1,?
3938,'2018/11/20 12:56:11:794',29,3.617994,3.067101,472,1390,?,?,?,1,?
3939,'2018/11/20 12:56:11:810',29,3.604073,3.030216,482,1390,?,?,?,1,?
3940,'2018/11/20 12:56:11:825',29,3.597884,3.003389,492,1390,?,?,?,1,?
3941,'2018/11/20 12:56:11:840',29,3.598125,2.973971,504,1390,?,?,?,1,?
3942,'2018/11/20 12:56:11:858',29,3.611367,2.986492,513,1390,?,?,?,1,?
3943,'2018/11/20 12:56:11:874',29,3.620125,2.987856,523,1390,?,?,?,1,?
3944,'2018/11/20 12:56:11:890',29,3.625014,2.991937,529,1390,?,?,?,1,?
3945,'2018/11/20 12:56:11:907',29,3.636719,2.999445,533,1390,?,?,?,1,?
3946,'2018/11/20 12:56:11:924',29,3.653955,3.029879,534,1390,?,?,?,1,?
3947,'2018/11/20 12:56:11:941',29,3.661471,3.04462,534,1390,?,?,?,1,?
3948,'2018/11/20 12:56:11:957',29,3.66895,3.050851,534,1390,?,?,?,1,?
3949,'2018/11/20 12:56:11:981',29,3.682046,3.064456,527,1391,?,?,?,1,?
3950,'2018/11/20 12:56:11:991',29,3.701914,3.08461,513,1392,?,?,?,1,?
3951,'2018/11/20 12:56:12:006',29,3.731738,3.100621,499,1393,?,?,?,1,?
3952,'2018/11/20 12:56:12:023',29,3.773719,3.111588,484,1393,?,?,?,1,?
3953,'2018/11/20 12:56:12:040',29,3.792149,3.123638,468,1393,?,?,?,1,?
3954,'2018/11/20 12:56:12:057',29,3.808082,3.147238,455,1393,?,?,?,1,?
3955,'2018/11/20 12:56:12:076',29,3.802645,3.147886,445,1393,?,?,?,1,?
3956,'2018/11/20 12:56:12:090',29,3.804933,3.150043,438,1393,?,?,?,1,?
3957,'2018/11/20 12:56:12:108',29,3.794904,3.121418,436,1393,?,?,?,1,?
3958,'2018/11/20 12:56:12:125',29,3.787158,3.113159,436,1393,?,?,?,1,?
3959,'2018/11/20 12:56:12:140',29,3.773325,3.103456,436,1391,?,?,?,1,?
3960,'2018/11/20 12:56:12:156',29,3.754195,3.084436,444,1389,?,?,?,1,?
3961,'2018/11/20 12:56:12:175',29,3.753495,3.083442,456,1387,?,?,?,1,?
3962,'2018/11/20 12:56:12:190',29,3.759343,3.088684,471,1385,?,?,?,1,?
3963,'2018/11/20 12:56:12:209',29,3.763653,3.096277,489,1384,?,?,?,1,?
3964,'2018/11/20 12:56:12:224',29,3.767906,3.105179,502,1384,?,?,?,1,?
3965,'2018/11/20 12:56:12:241',29,3.776403,3.112925,513,1384,?,?,?,1,?
3966,'2018/11/20 12:56:12:257',29,3.766803,3.113932,522,1384,?,?,?,1,?
3967,'2018/11/20 12:56:12:272',29,3.764898,3.103925,528,1387,?,?,?,1,?
3968,'2018/11/20 12:56:12:290',29,3.763198,3.094759,530,1393,?,?,?,1,?
3969,'2018/11/20 12:56:12:308',29,3.77781,3.092919,530,1398,?,?,?,1,?
3970,'2018/11/20 12:56:12:324',29,3.798511,3.105403,529,1404,?,?,?,1,?
3971,'2018/11/20 12:56:12:341',29,3.808727,3.111666,518,1407,?,?,?,1,?
3972,'2018/11/20 12:56:12:358',29,3.782536,3.117183,501,1408,?,?,?,1,?
3973,'2018/11/20 12:56:12:376',29,3.769988,3.11877,485,1408,?,?,?,1,?
3974,'2018/11/20 12:56:12:390',29,3.75454,3.120711,467,1408,?,?,?,1,?
3975,'2018/11/20 12:56:12:407',29,3.759544,3.122909,453,1406,?,?,?,1,?
3976,'2018/11/20 12:56:12:422',29,3.775848,3.127013,441,1400,?,?,?,1,?
3977,'2018/11/20 12:56:12:440',29,3.798559,3.14153,433,1396,?,?,?,1,?
3978,'2018/11/20 12:56:12:458',29,3.786961,3.143828,430,1394,?,?,?,1,?
3979,'2018/11/20 12:56:12:473',29,3.756728,3.13423,430,1391,?,?,?,1,?
3980,'2018/11/20 12:56:12:490',29,3.733128,3.11657,433,1386,?,?,?,1,?
3981,'2018/11/20 12:56:12:508',29,3.688272,3.067255,446,1382,?,?,?,1,?
3982,'2018/11/20 12:56:12:523',29,3.674125,3.052176,467,1377,?,?,?,1,?
3983,'2018/11/20 12:56:12:540',29,3.674935,3.050029,489,1372,?,?,?,1,?
3984,'2018/11/20 12:56:12:558',29,3.678582,3.044812,510,1370,?,?,?,1,?
3985,'2018/11/20 12:56:12:573',29,3.707562,3.049018,527,1369,?,?,?,1,?
3986,'2018/11/20 12:56:12:590',29,3.728699,3.067126,542,1368,?,?,?,1,?
3987,'2018/11/20 12:56:12:608',29,3.738693,3.099586,553,1368,?,?,?,1,?
3988,'2018/11/20 12:56:12:623',29,3.746148,3.11996,558,1368,?,?,?,1,?
3989,'2018/11/20 12:56:12:672',29,3.757313,3.120808,560,1368,?,?,?,1,?
3990,'2018/11/20 12:56:12:673',29,3.799131,3.13932,560,1368,?,?,?,1,?
